# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,BNRIVEPAOP,0,0,1,6.123233995736766036e-17, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,48,25
# x,y,z,u,w
-2.359707737625109658e-01, -6.414674145713377545e-03, -9.717389803262634906e-01, 1.369657180575260238e-04
-2.579281246939393313e-01, -7.446617624287697051e-03, -9.661354099596110023e-01, 8.994377019610349817e-05
-3.404956689203200715e-01, -7.963366010393336733e-03, -9.402123612505253192e-01, 5.463493425238368591e-05
-7.030741560832529657e-01, -6.841621343638332187e-03, -7.110836260702476652e-01, 2.919070196838913057e-05
-8.604156019936617383e-01, 3.111843007389017337e-03, 5.095834654685942322e-01, 2.692509140284357014e-05
-3.705162087577069663e-01, 6.991336174494660813e-03, 9.287996879124746918e-01, 5.304445513684488147e-05
-1.131717693367342847e-01, 7.324054193181531516e-03, 9.935484431346910394e-01, 9.049886417600378689e-05
6.585551096835196017e-02, 6.632930699868895899e-03, 9.978071235992594934e-01, 1.398026024081741939e-04
1.560938332821777130e-01, 5.104134579532686351e-03, 9.877290433218360866e-01, 1.915146103757275507e-04
2.039202429694565444e-01, 2.900077510431474902e-03, 9.789832092828308907e-01, 2.264837158602038309e-04
2.337360987819076252e-01, -2.392103558688316554e-03, 9.722971325509391916e-01, 2.262847332758610827e-04
2.520842064537353600e-01, -4.619551071159116312e-03, 9.676942764140396003e-01, 1.911072072067274011e-04
2.644202812017905635e-01, -6.248904806859591730e-03, 9.643873008692518400e-01, 1.397837604858230640e-04
2.732631286335405196e-01, -7.318148261050253477e-03, 9.619114861750214240e-01, 9.184973828773148122e-05
2.793479216331516968e-01, -7.971015267374422647e-03, 9.601568630150211225e-01, 5.617651320172211153e-05
3.259726037985458680e-01, -8.296364336080755755e-03, 9.453428118474266340e-01, 3.305117882077033778e-05
-1.224896235337744922e-02, 8.341187024268276531e-03, -9.998901877307786457e-01, 3.243843515777005088e-05
-6.190408547610882356e-02, 8.008949684291806828e-03, -9.980499691530084760e-01, 5.507156928154704817e-05
-6.798869971252796685e-02, 7.365990768916837531e-03, -9.976588990689112535e-01, 9.003303029325794332e-05
-7.700564385943040047e-02, 6.313684295826405869e-03, -9.970106660434517876e-01, 1.369976257529322483e-04
-8.944300005503737216e-02, 4.710828434852909127e-03, -9.959808019417903946e-01, 1.872575737886223823e-04
-1.074210653612213268e-01, 2.519720123964563040e-03, -9.942104232641886252e-01, 2.216542470214786869e-04
-1.382426356306647175e-01, -2.675268537133667149e-03, -9.903947781728967836e-01, 2.217382946813292754e-04
-1.823655358553399053e-01, -4.848514430924722937e-03, -9.832188480902956940e-01, 1.873758116449846618e-04
-2.338066338770190544e-01, -6.413473350297862162e-03, -9.722619633178511966e-01, 1.369656917300841967e-04
-2.557774834554588095e-01, -7.445776569397035902e-03, -9.667070080269777321e-01, 8.994379046525804414e-05
-3.384045561747234254e-01, -7.962930079018586821e-03, -9.409670281708839568e-01, 5.463502960162733003e-05
-7.014933403225408481e-01, -6.841582852409079651e-03, -7.126431689332309860e-01, 2.919097592525130063e-05
-8.615522496159837562e-01, 3.111794062502645179e-03, 5.076593719408222238e-01, 2.692539542586513105e-05
-3.725892038071009771e-01, 6.991767069196963558e-03, 9.279700428352418706e-01, 5.304458549729944956e-05
-1.153877310652068611e-01, 7.324925103976019126e-03, 9.932935200593249192e-01, 9.049894936278737162e-05
6.363097823558393207e-02, 6.634156348889089921e-03, 9.979514450003672543e-01, 1.398026627253371335e-04
1.538925364888750202e-01, 5.105599276446624868e-03, 9.880744000676510153e-01, 1.915146514675914575e-04
2.017389654624047735e-01, 2.901587284364250639e-03, 9.794350262296064313e-01, 2.264837490616216015e-04
2.315700553111351978e-01, -2.391058492078351316e-03, 9.728152919863488624e-01, 2.262847645689484532e-04
2.499286233271395818e-01, -4.618834701317986804e-03, 9.682532466291051687e-01, 1.911072354320268317e-04
2.622722093531648091e-01, -6.248465752417751290e-03, 9.649737016503353582e-01, 1.397837830671971177e-04
2.711206623090376411e-01, -7.317907075183886258e-03, 9.625175503361731444e-01, 9.184975463061975979e-05
2.772094381991028755e-01, -7.970902701115950215e-03, 9.607764527107578445e-01, 5.617652375175744418e-05
3.238676612028361101e-01, -8.296360392089191862e-03, 9.460660169519089502e-01, 3.305118917538623160e-05
-1.001955209356702840e-02, 8.341185966830805612e-03, -9.999150129848591861e-01, 3.243844856936387396e-05
-5.967912665989798249e-02, 8.009079463512229144e-03, -9.981854820058538857e-01, 5.507157917521526250e-05
-6.576465407750488323e-02, 7.366272462225818482e-03, -9.978079716579130176e-01, 9.003304431968183234e-05
-7.478310311302180380e-02, 6.314201234185308487e-03, -9.971798325034263444e-01, 1.369976424654297366e-04
-8.722284587102362152e-02, 4.711674150200171642e-03, -9.961776825872290519e-01, 1.872575880657413117e-04
-1.052049898655628285e-01, 2.520956035142466606e-03, -9.944473615471337569e-01, 2.216542502132676424e-04
-1.360351129398033598e-01, -2.673480709441455015e-03, -9.907004090785221928e-01, 2.217382795919072133e-04
-1.801745752275455414e-01, -4.846790209465698385e-03, -9.836227076812729120e-01, 1.873757833679036541e-04
-2.316409970974737942e-01, -6.412055731627851890e-03, -9.727802084772195768e-01, 1.369656703823900494e-04
-2.536247222414013125e-01, -7.444784234295530323e-03, -9.672740436172557743e-01, 8.994380284597103541e-05
-3.363102857350769304e-01, -7.962418734642836768e-03, -9.417175752828897961e-01, 5.463509712516547573e-05
-6.999074015367162671e-01, -6.841555109667220649e-03, -7.142008277773158609e-01, 2.919117535957538377e-05
-8.626834403801623141e-01, 3.111764186799708884e-03, 5.057347116992195746e-01, 2.692562071236896578e-05
-3.746588613296167880e-01, 6.992285852631861809e-03, 9.271363683761683072e-01, 5.304468389818342789e-05
-1.176022820019752557e-01, 7.325955648387860210e-03, 9.930337525188989156e-01, 9.049901451485504534e-05
6.140651681809789625e-02, 6.635603482069213875e-03, 9.980907816720369086e-01, 1.398027091866758161e-04
1.516905330309779865e-01, 5.107327964071515375e-03, 9.884148407373521961e-01, 1.915146826008623320e-04
1.995565312903792854e-01, 2.903368976733347769e-03, 9.798820139526681627e-01, 2.264837727886958620e-04
2.294025741632798876e-01, -2.389825484467349853e-03, 9.733286945844218385e-01, 2.262847856460474766e-04
2.477714302717830830e-01, -4.617989716971112116e-03, 9.688075105572048207e-01, 1.911072539271091420e-04
2.601224099614770080e-01, -6.247948179259170572e-03, 9.655554334057587784e-01, 1.397837977693358483e-04
2.689763884489250190e-01, -7.317623143135241169e-03, 9.631189723229981459e-01, 9.184976532647190918e-05
2.750690882222732725e-01, -7.970770667705209117e-03, 9.613914205564402238e-01, 5.617653067410676175e-05
3.217604106576204548e-01, -8.296357362820298842e-03, 9.467847741635623260e-01, 3.305119608999318014e-05
-7.790961261182313517e-03, 8.341186191601181535e-03, -9.999348606462042932e-01, 3.243845728185486873e-05
-5.745447189303971858e-02, 8.009229604056195342e-03, -9.983160000223583186e-01, 5.507158605711409477e-05
-6.354085004089374267e-02, 7.366597493570848157e-03, -9.979520497586285011e-01, 9.003305428886944426e-05
-7.256071226271323948e-02, 6.314797138578662899e-03, -9.973440060345408753e-01, 1.369976548182226246e-04
-8.500271049553662084e-02, 4.712648707370268100e-03, -9.963695750827465947e-01, 1.872575995584855138e-04
-1.029887432393952057e-01, 2.522380119391662637e-03, -9.946793233824171576e-01, 2.216542548926053431e-04
-1.338270779875986027e-01, -2.671420277558074485e-03, -9.910010982390493606e-01, 2.217382720115151700e-04
-1.779826603839892996e-01, -4.844802481217904550e-03, -9.840216971650347366e-01, 1.873757659620000314e-04
-2.294738132531805863e-01, -6.410421062195833901e-03, -9.732937252098410319e-01, 1.369656553500732139e-04
-2.514697194763614307e-01, -7.443640478791054178e-03, -9.678365421923801337e-01, 8.994380676119196607e-05
-3.342126335940663329e-01, -7.961832168192659737e-03, -9.424640708136539091e-01, 5.463513301811942220e-05
-6.983160651325197588e-01, -6.841539934426099645e-03, -7.157568487336744001e-01, 2.919128860793866010e-05
-8.638090215097314895e-01, 3.111755961601049125e-03, 5.038097769329568099e-01, 2.692575373154742189e-05
-3.767249556731522842e-01, 6.992893470195763427e-03, 9.262987677925388352e-01, 5.304474429205455893e-05
-1.198152867666974347e-01, 7.327146094822379642e-03, 9.927691624879970700e-01, 9.049905560744330758e-05
5.918219590932480983e-02, 6.637272240191574579e-03, 9.982251320742028255e-01, 1.398027389630877566e-04
1.494878421528198220e-01, 5.109320768423217946e-03, 9.887503627760542146e-01, 1.915147019694410130e-04
1.973729270060648744e-01, 2.905422707828935174e-03, 9.803241740383368263e-01, 2.264837857537041607e-04
2.272336211960446217e-01, -2.388404484357533036e-03, 9.738373462350637944e-01, 2.262847954034976142e-04
2.456125804541037516e-01, -4.617016101164068270e-03, 9.693570773894406578e-01, 1.911072617365601445e-04
2.579708273537665297e-01, -6.247352106904332028e-03, 9.661325079025471219e-01, 1.397838038441802247e-04
2.668302456938099754e-01, -7.317296514643753871e-03, 9.637157657497865682e-01, 9.184976983648917388e-05
2.729268058178657697e-01, -7.970619239540002385e-03, 9.620017816485556539e-01, 5.617653362478272698e-05
3.196507529504276079e-01, -8.296355408635472731e-03, 9.474991116751290132e-01, 3.305119921534652947e-05
-5.563314505385569091e-03, 8.341187856417924332e-03, -9.999497357951838694e-01, 3.243846040119101120e-05
-5.523021130102485909e-02, 8.009400166176947056e-03, -9.984415222077966945e-01, 5.507158922748851240e-05
-6.131737356263972788e-02, 7.366965898121736328e-03, -9.980911318676444210e-01, 9.003305920014592146e-05
-7.033855119296950065e-02, 6.315472012277391703e-03, -9.975031844707744622e-01, 1.369976615931455595e-04
-8.278266479902157693e-02, 4.713752077808271851e-03, -9.965564765481792486e-01, 1.872576071537524042e-04
-1.007723832088046195e-01, 2.523992333475755766e-03, -9.949063052595044088e-01, 2.216542606049730964e-04
-1.294096150188975003e-01, -2.670383076274714974e-03, -9.915876262816547548e-01, 2.217382726429421012e-04
-1.735959732370120079e-01, -4.844111495509623687e-03, -9.848050429702894792e-01, 1.873757610641341457e-04
-2.273050321356499259e-01, -6.408569121161978265e-03, -9.738025223871781266e-01, 1.369656480412555460e-04
-2.514697265431983242e-01, -7.439864408299746469e-03, -9.678365693906565426e-01, 8.994380173985065891e-05
-3.342126457448268417e-01, -7.957264814516109425e-03, -9.424641050782330831e-01, 5.463513359288735049e-05
-6.983161175485436134e-01, -6.830560335175012154e-03, -7.157569024588139595e-01, 2.919130410269905903e-05
-8.638089744823610472e-01, 3.129202426940579443e-03, 5.038097495046151009e-01, 2.692578087312759043e-05
-3.767249274765793743e-01, 7.003588002696174708e-03, 9.262986984622478825e-01, 5.304476051738047846e-05
-1.198152803881490647e-01, 7.334407761148671254e-03, 9.927691096364261725e-01, 9.049906851139965342e-05
5.918219385927075971e-02, 6.642488927769025012e-03, 9.982250974959746559e-01, 1.398027491492022682e-04
1.494878386685346561e-01, 5.113880502980046837e-03, 9.887503397301117269e-01, 1.915147077479244177e-04
1.973729245291324097e-01, 2.909738804184947188e-03, 9.803241617357540960e-01, 2.264837867125996671e-04
2.272336231385094496e-01, -2.384822728456663030e-03, 9.738373545597333036e-01, 2.262847928237924201e-04
2.456125840536903249e-01, -4.613840830620013003e-03, 9.693570915958983347e-01, 1.911072579999695720e-04
2.579708319924071125e-01, -6.244473334927985037e-03, 9.661325252748272918e-01, 1.397838006245663046e-04
2.668302509671963696e-01, -7.314595289413610389e-03, 9.637157847957742440e-01, 9.184976767987505320e-05
2.729268114861705952e-01, -7.968013335904617842e-03, 9.620018016279756612e-01, 5.617653229764220141e-05
3.196507617048339189e-01, -8.293053841293612782e-03, 9.474991376246759689e-01, 3.305119823490528994e-05
-5.563314382992515933e-03, 8.343824772998952727e-03, -9.999497137962656268e-01, 3.243845699960832543e-05
-5.523021044210942726e-02, 8.011341468684648331e-03, -9.984415066804827044e-01, 5.507158794642280479e-05
-6.131737263093384183e-02, 7.369028057762338005e-03, -9.980911167018385877e-01, 9.003305799053237606e-05
-7.033855018115964253e-02, 6.317749227380711589e-03, -9.975031701218358693e-01, 1.369976614846622688e-04
-8.278266377450260727e-02, 4.716376799837538637e-03, -9.965564642147877183e-01, 1.872576096340700861e-04
-9.855596752312797970e-02, 2.525792628783615681e-03, -9.951283041081570024e-01, 2.216542667982748815e-04
-1.272002609661863348e-01, -2.667777176829789609e-03, -9.918734680265769432e-01, 2.217382821336654126e-04
-1.714012086611107488e-01, -4.841595904414302751e-03, -9.851894156042322326e-01, 1.873757703215727928e-04
-2.229624707906032732e-01, -6.408625065091031782e-03, -9.748059633299975824e-01, 1.369656499365747883e-04
-2.493123605266688303e-01, -7.438416906306126279e-03, -9.683945563883288310e-01, 8.994378741704728536e-05
-3.321113867232356465e-01, -7.956525075680394993e-03, -9.432066160272039035e-01, 5.463509527960781314e-05
-6.967191038937661229e-01, -6.830558711531379418e-03, -7.173115318584776245e-01, 2.919121037289408824e-05
-8.649287978281076095e-01, 3.129219854166823567e-03, 5.018848300862748246e-01, 2.692568844826124613e-05
-3.787872343664706598e-01, 7.004366268131684108e-03, 9.254572761257984226e-01, 5.304472629906679650e-05
-1.220266038776241374e-01, 7.335915835209247393e-03, 9.924997190352005116e-01, 9.049904899350176253e-05
5.695808249411988405e-02, 6.644600339869526258e-03, 9.983544591601304363e-01, 1.398027367635835874e-04
1.472844793964221133e-01, 5.116401427436566632e-03, 9.890809393398288796e-01, 1.915146980917499845e-04
1.951881364691931409e-01, 2.912336688724897604e-03, 9.807614947971270425e-01, 2.264837744651582434e-04
2.250631641637850788e-01, -2.383025522327693671e-03, 9.743412612252162486e-01, 2.262847769757411146e-04
2.434520305897104331e-01, -4.612609620980583081e-03, 9.699019706311720057e-01, 1.911072419520819167e-04
2.558174103902146612e-01, -6.243719835151456676e-03, 9.667049542150202290e-01, 1.397837875243517066e-04
2.646821777830110634e-01, -7.314182760367670538e-03, 9.643079629944940612e-01, 9.184975843393918134e-05
2.707825305349807476e-01, -7.967822545789314190e-03, 9.626075705919577841e-01, 5.617652642445328975e-05
3.175385971647649574e-01, -8.293052908454371167e-03, 9.482090827365505792e-01, 3.305119286489526382e-05
-3.336736156129101270e-03, 8.343828301261319025e-03, -9.999596225453822873e-01, 3.243844611570231211e-05
-5.300643409902598691e-02, 8.011552415763215432e-03, -9.985620326108914924e-01, 5.507158143389385822e-05
-5.909430962505104329e-02, 7.369482804384278052e-03, -9.982252016920503124e-01, 9.003304953482163509e-05
-6.811669873604103698e-02, 6.318581701906369162e-03, -9.976573514381477104e-01, 1.369976530999560366e-04
-8.056277859537663844e-02, 4.717737530474750557e-03, -9.967383717192720427e-01, 1.872576056776775809e-04
-9.633955395004836775e-02, 2.527780951339857890e-03, -9.953453172985583519e-01, 2.216542728228671649e-04
-1.249905400191661797e-01, -2.664898638920184734e-03, -9.921543545340923975e-01, 2.217383010757876160e-04
-1.692054988270304539e-01, -4.838816391789333739e-03, -9.855689143954481368e-01, 1.873757953918743675e-04
-2.207885960699565997e-01, -6.406337572080602304e-03, -9.753006483563773088e-01, 1.369656625891529922e-04
-2.471525087789469277e-01, -7.436817543750823094e-03, -9.689480538961278144e-01, 8.994376353422585142e-05
-3.300062940960006852e-01, -7.955710385115553548e-03, -9.439452063172374396e-01, 5.463501462663477735e-05
-6.951161286376820181e-01, -6.830573353023380867e-03, -7.188650158238544252e-01, 2.919099604517482301e-05
-8.660427200162693628e-01, 3.129264058616372263e-03, 4.999602132302860547e-01, 2.692546269042900433e-05
-3.808455320307431724e-01, 7.005235142668097235e-03, 9.246121389062638141e-01, 5.304463524899776189e-05
-1.242361120513930384e-01, 7.337584278345707020e-03, 9.922255531477265356e-01, 9.049899271676224136e-05
5.473424957078750624e-02, 6.646933671637811174e-03, 9.984788331240114223e-01, 1.398026987488910921e-04
1.450804709900260780e-01, 5.119186777826274272e-03, 9.894066155348093528e-01, 1.915146711372583401e-04
1.930021511466638306e-01, 2.915206927021818731e-03, 9.811940028461919594e-01, 2.264837478550278844e-04
2.228911647061625756e-01, -2.381040177549744070e-03, 9.748404276309037275e-01, 2.262847470145544525e-04
2.412897262105746510e-01, -4.611249714875975680e-03, 9.704421695295877281e-01, 1.911072129228970720e-04
2.536620936526367553e-01, -6.242887859060242996e-03, 9.672727477784847094e-01, 1.397837640385069815e-04
2.625321123429409376e-01, -7.313727630964867062e-03, 9.648955380645583002e-01, 9.184974173415988593e-05
2.686361846937308506e-01, -7.967612511474262901e-03, 9.632087610814504819e-01, 5.617651577493749498e-05
3.154238258437923048e-01, -8.293053384488642196e-03, 9.489146617876800249e-01, 3.305118285436391275e-05
-1.111350555754705592e-03, 8.343833584170443074e-03, -9.999645720429609641e-01, 3.243842675450807789e-05
-5.078323194190162426e-02, 8.011783892027233081e-03, -9.986775629162810697e-01, 5.507156886983285380e-05
-5.687174590829924964e-02, 7.369980968946467266e-03, -9.983542897678454597e-01, 9.003303264566649448e-05
-6.589523672033838209e-02, 6.319493110143411564e-03, -9.978065352483923567e-01, 1.369976349590383948e-04
-7.834312480146654600e-02, 4.719226958817268613e-03, -9.969152841105671792e-01, 1.872575938586276646e-04
-9.412320027069255579e-02, 2.529957241819238891e-03, -9.955573426413757421e-01, 2.216542779316115928e-04
-1.227804886587481187e-01, -2.661747469396879770e-03, -9.924302830451759982e-01, 2.217383300060100915e-04
-1.670088461441751604e-01, -4.835772846325971444e-03, -9.859435382467751641e-01, 1.873758379428126721e-04
-2.186129229895997228e-01, -6.403832163782469285e-03, -9.757906439577914703e-01, 1.369656876245849988e-04
-2.449900487240843916e-01, -7.435066199103493832e-03, -9.694970839650760563e-01, 8.994372993936791748e-05
-3.278971400003839465e-01, -7.954820949270122177e-03, -9.446799386052578962e-01, 5.463488830104784377e-05
-6.935069023345717953e-01, -6.830606140083421776e-03, -7.204176005859836973e-01, 2.919064984478906758e-05
-8.671506022042455575e-01, 3.129337517207361839e-03, 4.980361837693297877e-01, 2.692508975636884180e-05
-3.828996001004940086e-01, 7.006195549816167205e-03, 9.237633947428309789e-01, 5.304448086661147895e-05
-1.264436711734467089e-01, 7.339413339945049901e-03, 9.919466371897265322e-01, 9.049889524075525253e-05
5.251076381058147197e-02, 6.649489040919289405e-03, 9.985982194954705626e-01, 1.398026319720570027e-04
1.428758324829697279e-01, 5.122236653661306136e-03, 9.897273660882386359e-01, 1.915146250017796834e-04
1.908149548595325928e-01, 2.918349611947637298e-03, 9.816216869229698050e-01, 2.264837057698061836e-04
2.207175902545169266e-01, -2.378866663102888017e-03, 9.753348585719872066e-01, 2.262847021819496202e-04
2.391256236099771337e-01, -4.609761110635979091e-03, 9.709776960546737667e-01, 1.911071703377824381e-04
2.515048255473351091e-01, -6.241977437088590264e-03, 9.678359160746615730e-01, 1.397837297432162802e-04
2.603799926597820669e-01, -7.313229958759802536e-03, 9.654785218170636174e-01, 9.184971727426483902e-05
2.664877073991626100e-01, -7.967383311180005132e-03, 9.638053862727221643e-01, 5.617650015682513467e-05
3.133063473546965905e-01, -8.293055434587498498e-03, 9.496159002137743999e-01, 3.305116798524113401e-05
1.112718539303914197e-03, 8.343840778725427829e-03, -9.999645704616297870e-01, 3.243839788758654300e-05
-4.856069383964063679e-02, 8.012035956177974289e-03, -9.987880987945589872e-01, 5.507154939419410750e-05
-5.464976723485561599e-02, 7.370522582792533861e-03, -9.984783815075981561e-01, 9.003300607367957411e-05
-6.367424388212263031e-02, 6.320483447928116477e-03, -9.979507213059291004e-01, 1.369976054948748368e-04
-7.612377321351854187e-02, 4.720845043691403349e-03, -9.970872001855254352e-01, 1.872575726469096814e-04
-9.190696427473313279e-02, 2.532321435559322254e-03, -9.957643783877540011e-01, 2.216542812799481748e-04
-1.205701434163453795e-01, -2.658323683379328149e-03, -9.927012510477440932e-01, 2.217383694056168511e-04
-1.648112530920345098e-01, -4.832465164849205665e-03, -9.863132859972352229e-01, 1.873758996523160376e-04
-2.164354012416301598e-01, -6.401108648178614920e-03, -9.762759563245674288e-01, 1.369657267409459195e-04
-2.428248574766954382e-01, -7.433162755392104006e-03, -9.700416674982959009e-01, 8.994368658720497997e-05
-3.257836953197661978e-01, -7.953856977648141729e-03, -9.454108736538716640e-01, 5.463471308919789831e-05
-6.918911305265172951e-01, -6.830658971506602464e-03, -7.219695323188872749e-01, 2.919016059661341730e-05
-8.682523100938087657e-01, 3.129442672900489743e-03, 4.961130240230762212e-01, 2.692455572702712169e-05
-3.849492199896416555e-01, 7.007248407268250150e-03, 9.229111530906565219e-01, 5.304425653950783996e-05
-1.286491480776147944e-01, 7.341403264409508862e-03, 9.916629974426863781e-01, 9.049875202196482841e-05
5.028769376557025439e-02, 6.652266559193095903e-03, 9.987126189276701593e-01, 1.398025332244779329e-04
1.406705828362145583e-01, 5.125551146873791666e-03, 9.900431888811519476e-01, 1.915145577837441566e-04
1.886265338248528656e-01, 2.921764828471467082e-03, 9.820445478833985664e-01, 2.264836471411460972e-04
2.185424061827072051e-01, -2.376504953751484243e-03, 9.758245584755884661e-01, 2.262846418062707985e-04
2.369596753343223838e-01, -4.608143810773909256e-03, 9.715085574898821852e-01, 1.911071137176170677e-04
2.493455496674142902e-01, -6.240988602499385716e-03, 9.683944686553710435e-01, 1.397836842960033655e-04
2.582257565499632701e-01, -7.312689803172415549e-03, 9.660569254562805241e-01, 9.184968480631868783e-05
2.643370318755639548e-01, -7.967135024359217957e-03, 9.643974586956981510e-01, 5.617647941591291888e-05
3.111860609378301890e-01, -8.293059224677577085e-03, 9.503128225204018342e-01, 3.305114807240579666e-05
3.335347528712701015e-03, 8.343850042173214451e-03, -9.999596269966785078e-01, 3.243835845311387437e-05
-4.633890955967810005e-02, 8.012308666822438516e-03, -9.988936421715014502e-01, 5.507152210702597698e-05
-5.242845927512335830e-02, 7.371107676487589910e-03, -9.985974781811028933e-01, 9.003296850753662872e-05
-6.145379990993760089e-02, 6.321552709234563687e-03, -9.980899100020869108e-01, 1.369975630535129156e-04
-7.390479462335443339e-02, 4.722591740504189159e-03, -9.972541192990540537e-01, 1.872575404085741722e-04
-9.190696337959589068e-02, 2.536164610499647403e-03, -9.957643686894054325e-01, 2.216542819259663258e-04
-1.183595408711111546e-01, -2.654627304246953701e-03, -9.929672562771924005e-01, 2.217384197004526928e-04
-1.626127222209239886e-01, -4.828893252323242062e-03, -9.866781564227812273e-01, 1.873759822083785284e-04
-2.142559805162914388e-01, -6.398166839852355466e-03, -9.767565911085996921e-01, 1.369657817087807823e-04
-2.406568118540320933e-01, -7.431107100153344115e-03, -9.705818242453950750e-01, 8.994363353944230489e-05
-3.236657296988870169e-01, -7.952818682692623306e-03, -9.461380703118796864e-01, 5.463448589728160383e-05
-6.902685137076077782e-01, -6.830733764430487083e-03, -7.235210570951819964e-01, 2.918951722623393719e-05
-8.693477138772387480e-01, 3.129581934802098779e-03, 4.941910137723387608e-01, 2.692384660852827001e-05
-3.869941749041579393e-01, 7.008394626907573852e-03, 9.220555248980418783e-01, 5.304395554408341363e-05
-1.308524101780464133e-01, 7.343554291169620933e-03, 9.913746612461752372e-01, 9.049855841414580196e-05
4.806510781273189148e-02, 6.655266331578540626e-03, 9.988220326169252594e-01, 1.398023992222071190e-04
1.384647409368608417e-01, 5.129130341815153413e-03, 9.903540819016320995e-01, 1.915144675627540810e-04
1.864368741807311269e-01, 2.925452653656470357e-03, 9.824625863983266205e-01, 2.264835709448159273e-04
2.163655777535529179e-01, -2.373955030048079118e-03, 9.763095313991800861e-01, 2.262845653026035464e-04
2.347918337878897588e-01, -4.606397821989125993e-03, 9.720347606364833082e-01, 1.911070426789019555e-04
2.471842094373922771e-01, -6.239921391381137404e-03, 9.689484145122696512e-01, 1.397836274358335270e-04
2.560693416400173228e-01, -7.312107225478157828e-03, 9.666307595767740235e-01, 9.184964414081048202e-05
2.621840911416610798e-01, -7.966867731693836469e-03, 9.649849902308154093e-01, 5.617645343612305271e-05
3.090628654707253120e-01, -8.293064921409467119e-03, 9.510054522773431218e-01, 3.305112296375409373e-05
7.793216037797408811e-03, 8.341210735597509932e-03, -9.999348428709005088e-01, 3.243834027788729859e-05
-4.411796982024384500e-02, 8.009602687687319630e-03, -9.989942197048616856e-01, 5.507149650600951234e-05
-5.020791000820384875e-02, 7.365249386327689385e-03, -9.987116294877543821e-01, 9.003292596849794447e-05
-5.923398887139644242e-02, 6.310820083287291965e-03, -9.982241772829687498e-01, 1.369974987957396325e-04
-7.168626634639137241e-02, 4.705062163011939323e-03, -9.974161326183552667e-01, 1.872574597712650863e-04
-8.969090924761599637e-02, 2.510600837862516331e-03, -9.959664842160949050e-01, 2.216542083893016397e-04
-1.183595296369683858e-01, -2.690144154303152069e-03, -9.929671620293113454e-01, 2.217383862187022260e-04
-1.626126956372068999e-01, -4.862628897965304460e-03, -9.866779951219151190e-01, 1.873760031060321446e-04
-2.120837668686386679e-01, -6.426944593062574283e-03, -9.772303567808394709e-01, 1.369658477015856988e-04
-2.363311029316361722e-01, -7.453562263789831506e-03, -9.716439956057446592e-01, 8.994372767820213487e-05
-3.194487875930439591e-01, -7.966790285322083304e-03, -9.475700514251618189e-01, 5.463460221531970455e-05
-6.870376954945479619e-01, -6.841713664792315082e-03, -7.265895649702586168e-01, 2.918966918817884323e-05
-8.715466429649995073e-01, 3.112046959877411752e-03, 4.903027272004096826e-01, 2.692388668488928234e-05
-3.911036038104387935e-01, 6.987179277042401652e-03, 9.203201347423828338e-01, 5.304391215765680078e-05
-1.352711618677941985e-01, 7.316191431104611745e-03, 9.907816036392079750e-01, 9.049849753305362859e-05
4.361267320603309794e-02, 6.622163852810239448e-03, 9.990265670550159127e-01, 1.398023390918679346e-04
1.340499985617893963e-01, 5.091371783048705656e-03, 9.909614905832370146e-01, 1.915144394743816870e-04
1.820573199203506798e-01, 2.886963595601395229e-03, 9.832836811951151113e-01, 2.264835983271421514e-04
2.120134097006265983e-01, -2.401184553239944092e-03, 9.772638069732531019e-01, 2.262846402259473884e-04
2.304587001500303933e-01, -4.625757201380536685e-03, 9.730711124555452285e-01, 1.911071302943270702e-04
2.428648258092381551e-01, -6.252696748007575446e-03, 9.700399889530461062e-01, 1.397837003762667884e-04
2.517602747241241556e-01, -7.320222562662711922e-03, 9.677619430482202745e-01, 9.184969413584715705e-05
2.578823615084325227e-01, -7.971974541070802472e-03, 9.661434340949333066e-01, 5.617648454274213720e-05
3.048233759516937313e-01, -8.296364734172162816e-03, 9.523727630532121680e-01, 3.305114900427188541e-05
1.041596967966044660e-02, 8.340730482940381454e-03, -9.999109659317890753e-01, 3.243897794562974668e-05
-3.938849975627423811e-02, 7.941325133071221523e-03, -9.991924146239706817e-01, 5.507159312119777421e-05
-4.549477685291886120e-02, 7.219943386097921363e-03, -9.989384854417235893e-01, 9.003287659991421983e-05
-5.700458311287819047e-02, 6.048059140500789549e-03, -9.983555972121156419e-01, 1.369970358120533855e-04
-6.945938536170431776e-02, 4.275987789483835268e-03, -9.975756160380016002e-01, 1.872562985072431048e-04
-8.746823327531812187e-02, 1.885000827966340411e-03, -9.961655258738746355e-01, 2.216522926670486614e-04
